run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,41,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,42,63,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,42,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,43,48,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,43,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,43,81,19
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,45,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,46,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,47,50,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,47,55,20
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,47,67,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,47,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,47,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,47,98,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,48,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,48,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,48,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,49,57,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,49,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,50,55,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,52,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,53,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,54,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,55,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,57,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,57,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,58,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,59,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,59,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,63,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,63,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,65,71,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,65,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,65,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,66,79,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,66,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,67,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,67,89,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,67,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,69,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,74,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,74,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,74,97,12
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,78,87,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,81,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,81,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,82,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,82,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,86,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,86,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,88,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,186,90,91,1
