run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,51,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,51,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,51,88,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,52,57,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,54,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,54,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,54,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,56,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,57,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,58,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,58,97,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,61,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,62,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,65,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,66,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,67,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,71,76,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,78,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,80,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,84,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,393,94,96,1
