run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,41,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,42,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,44,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,44,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,45,56,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,45,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,45,70,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,45,82,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,46,54,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,46,82,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,46,94,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,47,55,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,47,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,48,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,50,56,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,50,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,52,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,54,60,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,54,75,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,55,71,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,55,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,57,69,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,59,67,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,59,69,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,60,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,63,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,67,69,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,67,86,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,68,74,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,68,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,68,82,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,71,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,71,90,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,71,96,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,75,99,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,76,83,11
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,84,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,158,90,96,1
