run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,62,98,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,67,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,68,82,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,71,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,71,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,71,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,73,81,6
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,74,98,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,75,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,77,92,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,79,89,10
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,80,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,84,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,266,88,96,1
