run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,25,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,26,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,26,62,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,27,65,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,27,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,27,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,28,52,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,28,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,30,59,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,33,77,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,38,56,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,38,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,39,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,41,79,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,41,90,4
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,41,99,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,46,49,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,50,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,52,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,57,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,57,88,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,59,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,59,89,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,59,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,59,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,64,84,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,65,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,65,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,69,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,72,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,74,98,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,75,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,78,80,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,78,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,79,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,79,99,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,85,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,87,96,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,89,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,370,92,98,1
