run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,39,61,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,39,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,40,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,41,43,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,41,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,41,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,42,73,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,43,48,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,43,71,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,49,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,50,53,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,51,53,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,51,81,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,51,94,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,52,66,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,53,92,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,53,94,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,54,73,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,57,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,59,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,59,95,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,61,75,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,62,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,63,72,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,65,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,67,78,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,68,91,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,69,96,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,72,76,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,76,83,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,79,81,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,80,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,82,97,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,83,86,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,448,86,92,1
