run_id,traffic_seed,plan_a,plan_b,conflict_points
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,56,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,58,70,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,59,68,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,59,74,3
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,59,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,62,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,62,94,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,65,95,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,71,86,27
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,72,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,73,93,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,74,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,75,90,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,77,89,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,78,85,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,86,87,1
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,87,93,2
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,87,96,28
20260912_215351_529_traffic_scan_env2025_seed0-499_48352cd1,106,93,96,1
