action_type,plan_id,old_pairs,new_pairs,old_points,new_points,accepted,rollback,runtime_ms,reason,old_target_points,new_target_points,new_pairs_created_by_action,stage,iter,segment_idx,pair,segment_points,conflict_class,matched_strategy,candidate_rank,prob_delay,prob_speed,prob_reroute,source,round,unit_id,plan_a,plan_b,strategy,actor_flight,old_global_points,new_global_points,old_global_pairs,new_global_pairs,prob_delay_after,prob_speed_after,prob_reroute_after
delay,19,29,30,29,30,False,True,7.385199999589531,rollback,1,0,2,stage2_independent_matching,16,0,19-71,1,crossing,delay,12,0.29736328125,0.70234375,0.00029296875,ADM_ref6_independent_matching,16,0,19,71,delay,19,29,30,29,30,,,
delay,71,29,31,29,31,False,True,7.44890000032683,rollback,1,0,3,stage2_independent_matching,16,0,19-71,1,crossing,delay,13,0.29736328125,0.70234375,0.00029296875,ADM_ref6_independent_matching,16,0,19,71,delay,71,29,31,29,31,,,
delay,19,29,28,29,28,True,False,7.876199999827804,pairs_decreased,1,0,0,stage2_independent_matching,16,0,19-71,1,crossing,delay,14,0.29736328125,0.70234375,0.00029296875,ADM_ref6_independent_matching,16,0,19,71,delay,19,29,28,29,28,0.648681640625,0.351171875,0.000146484375
delay,22,28,28,28,28,False,True,12.068699999872479,rollback,1,1,0,stage2_independent_matching,17,0,22-32,1,crossing,delay,0,0.648681640625,0.351171875,0.000146484375,ADM_ref6_independent_matching,17,0,22,32,delay,22,28,28,28,28,,,
delay,32,28,28,28,28,False,True,18.6346999998932,rollback,1,1,0,stage2_independent_matching,17,0,22-32,1,crossing,delay,1,0.648681640625,0.351171875,0.000146484375,ADM_ref6_independent_matching,17,0,22,32,delay,32,28,28,28,28,,,
delay,22,28,28,28,28,False,True,8.257900000444351,rollback,1,0,2,stage2_independent_matching,17,0,22-32,1,crossing,delay,2,0.648681640625,0.351171875,0.000146484375,ADM_ref6_independent_matching,17,0,22,32,delay,22,28,28,28,28,,,
delay,32,28,28,28,28,False,True,7.578100000046106,rollback,1,0,1,stage2_independent_matching,17,0,22-32,1,crossing,delay,3,0.648681640625,0.351171875,0.000146484375,ADM_ref6_independent_matching,17,0,22,32,delay,32,28,28,28,28,,,
delay,22,28,30,28,49,False,True,7.576299999982439,rollback,1,0,4,stage2_independent_matching,17,0,22-32,1,crossing,delay,4,0.648681640625,0.351171875,0.000146484375,ADM_ref6_independent_matching,17,0,22,32,delay,22,28,49,28,30,,,
delay,32,28,27,28,27,True,False,7.386100000076112,pairs_decreased,1,0,1,stage2_independent_matching,17,0,22-32,1,crossing,delay,5,0.648681640625,0.351171875,0.000146484375,ADM_ref6_independent_matching,17,0,22,32,delay,32,28,27,28,27,0.8243408203125,0.1755859375,7.32421875e-05
delay,22,27,27,27,27,False,True,7.680900000195834,rollback,1,1,0,stage2_independent_matching,18,0,22-84,1,crossing,delay,0,0.8243408203125,0.1755859375,7.32421875e-05,ADM_ref6_independent_matching,18,0,22,84,delay,22,27,27,27,27,,,
delay,84,27,27,27,27,False,True,7.835299999896961,rollback,1,1,0,stage2_independent_matching,18,0,22-84,1,crossing,delay,1,0.8243408203125,0.1755859375,7.32421875e-05,ADM_ref6_independent_matching,18,0,22,84,delay,84,27,27,27,27,,,
delay,22,27,29,27,29,False,True,7.685799999762821,rollback,1,0,3,stage2_independent_matching,18,0,22-84,1,crossing,delay,2,0.8243408203125,0.1755859375,7.32421875e-05,ADM_ref6_independent_matching,18,0,22,84,delay,22,27,29,27,29,,,
delay,84,27,26,27,26,True,False,7.480799999939336,pairs_decreased,1,0,0,stage2_independent_matching,18,0,22-84,1,crossing,delay,3,0.8243408203125,0.1755859375,7.32421875e-05,ADM_ref6_independent_matching,18,0,22,84,delay,84,27,26,27,26,0.91217041015625,0.08779296875,3.662109375e-05
cruise_level,23,26,25,26,25,True,False,8.13910000033502,pairs_decreased,1,0,0,stage2_independent_matching,19,0,23-35,1,head_to_head,reroute,0,0.01875,0.01875,0.9625,ADM_ref6_independent_matching,19,0,23,35,reroute,23,26,25,26,25,0.009375,0.009375,0.98125
cruise_level,24,25,24,25,24,True,False,8.454799999981333,pairs_decreased,1,0,0,stage2_independent_matching,20,0,24-94,1,head_to_head,reroute,0,0.009375,0.009375,0.98125,ADM_ref6_independent_matching,20,0,24,94,reroute,24,25,24,25,24,0.0046875,0.0046875,0.990625
delay,28,24,25,24,25,False,True,7.520599999679689,rollback,1,1,1,stage2_independent_matching,21,0,28-45,1,crossing,delay,0,0.91217041015625,0.08779296875,3.662109375e-05,ADM_ref6_independent_matching,21,0,28,45,delay,28,24,25,24,25,,,
delay,45,24,23,24,23,True,False,7.523399999627145,pairs_decreased,1,0,0,stage2_independent_matching,21,0,28-45,1,crossing,delay,1,0.91217041015625,0.08779296875,3.662109375e-05,ADM_ref6_independent_matching,21,0,28,45,delay,45,24,23,24,23,0.956085205078125,0.043896484375,1.8310546875e-05
cruise_level,29,23,21,23,21,True,False,8.854000000155793,pairs_decreased,1,0,0,stage2_independent_matching,22,0,29-41,1,head_to_head,reroute,0,0.0046875,0.0046875,0.990625,ADM_ref6_independent_matching,22,0,29,41,reroute,29,23,21,23,21,0.00234375,0.00234375,0.9953125
delay,32,21,21,21,21,False,True,9.43409999990763,rollback,1,1,0,stage2_independent_matching,23,0,32-56,1,crossing,delay,0,0.956085205078125,0.043896484375,1.8310546875e-05,ADM_ref6_independent_matching,23,0,32,56,delay,32,21,21,21,21,,,
delay,56,21,23,21,23,False,True,20.611299999927724,rollback,1,1,2,stage2_independent_matching,23,0,32-56,1,crossing,delay,1,0.956085205078125,0.043896484375,1.8310546875e-05,ADM_ref6_independent_matching,23,0,32,56,delay,56,21,23,21,23,,,
delay,56,21,22,21,22,False,True,7.788700000219251,rollback,1,1,1,stage2_independent_matching,23,0,32-56,1,crossing,delay,2,0.956085205078125,0.043896484375,1.8310546875e-05,ADM_ref6_independent_matching,23,0,32,56,delay,56,21,22,21,22,,,
delay,32,21,20,21,20,True,False,7.8068000002531335,pairs_decreased,1,0,0,stage2_independent_matching,23,0,32-56,1,crossing,delay,3,0.956085205078125,0.043896484375,1.8310546875e-05,ADM_ref6_independent_matching,23,0,32,56,delay,32,21,20,21,20,0.9780426025390625,0.0219482421875,9.1552734375e-06
delay,33,20,21,20,21,False,True,7.7224000001479,rollback,1,1,1,stage2_independent_matching,24,0,33-62,1,crossing,delay,0,0.9780426025390625,0.0219482421875,9.1552734375e-06,ADM_ref6_independent_matching,24,0,33,62,delay,33,20,21,20,21,,,
delay,62,20,19,20,19,True,False,8.463299999675655,pairs_decreased,1,0,0,stage2_independent_matching,24,0,33-62,1,crossing,delay,1,0.9780426025390625,0.0219482421875,9.1552734375e-06,ADM_ref6_independent_matching,24,0,33,62,delay,62,20,19,20,19,0.9890213012695312,0.01097412109375,4.57763671875e-06
delay,34,19,19,19,19,False,True,7.598099999995611,rollback,1,1,0,stage2_independent_matching,25,0,34-61,1,crossing,delay,0,0.9890213012695312,0.01097412109375,4.57763671875e-06,ADM_ref6_independent_matching,25,0,34,61,delay,34,19,19,19,19,,,
delay,61,19,18,19,18,True,False,7.474799999727111,pairs_decreased,1,0,0,stage2_independent_matching,25,0,34-61,1,crossing,delay,1,0.9890213012695312,0.01097412109375,4.57763671875e-06,ADM_ref6_independent_matching,25,0,34,61,delay,61,19,18,19,18,0.9945106506347656,0.005487060546875,2.288818359375e-06
cruise_level,35,18,17,18,17,True,False,7.839599999897473,pairs_decreased,1,0,0,stage2_independent_matching,26,0,35-67,1,head_to_head,reroute,0,0.00234375,0.00234375,0.9953125,ADM_ref6_independent_matching,26,0,35,67,reroute,35,18,17,18,17,0.001171875,0.001171875,0.99765625
cruise_level,37,17,18,17,18,False,True,7.6850000000376895,rollback,1,0,2,stage2_independent_matching,27,0,37-92,1,head_to_head,reroute,0,0.001171875,0.001171875,0.99765625,ADM_ref6_independent_matching,27,0,37,92,reroute,37,17,18,17,18,,,
cruise_level,37,17,16,17,16,True,False,7.360700000390352,pairs_decreased,1,0,0,stage2_independent_matching,27,0,37-92,1,head_to_head,reroute,1,0.001171875,0.001171875,0.99765625,ADM_ref6_independent_matching,27,0,37,92,reroute,37,17,16,17,16,0.0005859375,0.0005859375,0.998828125
delay,38,16,17,16,17,False,True,7.285599999704573,rollback,1,1,1,stage2_independent_matching,28,0,38-78,1,crossing,delay,0,0.9945106506347656,0.005487060546875,2.288818359375e-06,ADM_ref6_independent_matching,28,0,38,78,delay,38,16,17,16,17,,,
delay,78,16,16,16,16,False,True,7.34439999996539,rollback,1,1,0,stage2_independent_matching,28,0,38-78,1,crossing,delay,1,0.9945106506347656,0.005487060546875,2.288818359375e-06,ADM_ref6_independent_matching,28,0,38,78,delay,78,16,16,16,16,,,
delay,38,16,16,16,16,False,True,11.759800000163523,rollback,1,0,1,stage2_independent_matching,28,0,38-78,1,crossing,delay,2,0.9945106506347656,0.005487060546875,2.288818359375e-06,ADM_ref6_independent_matching,28,0,38,78,delay,38,16,16,16,16,,,
delay,78,16,15,16,15,True,False,17.460300000038842,pairs_decreased,1,0,0,stage2_independent_matching,28,0,38-78,1,crossing,delay,3,0.9945106506347656,0.005487060546875,2.288818359375e-06,ADM_ref6_independent_matching,28,0,38,78,delay,78,16,15,16,15,0.9972553253173828,0.0027435302734375,1.1444091796875e-06
cruise_level,39,15,13,15,13,True,False,7.699499999944237,pairs_decreased,1,0,0,stage2_independent_matching,29,0,39-52,1,head_to_head,reroute,0,0.0005859375,0.0005859375,0.998828125,ADM_ref6_independent_matching,29,0,39,52,reroute,39,15,13,15,13,0.00029296875,0.00029296875,0.9994140625
cruise_level,40,13,11,13,11,True,False,7.716699999946286,pairs_decreased,1,0,0,stage2_independent_matching,30,0,40-50,1,head_to_head,reroute,0,0.00029296875,0.00029296875,0.9994140625,ADM_ref6_independent_matching,30,0,40,50,reroute,40,13,11,13,11,0.000146484375,0.000146484375,0.99970703125
delay,48,11,12,11,13,False,True,7.478199999695789,rollback,1,1,1,stage2_independent_matching,31,0,48-75,1,crossing,delay,0,0.9972553253173828,0.0027435302734375,1.1444091796875e-06,ADM_ref6_independent_matching,31,0,48,75,delay,48,11,13,11,12,,,
delay,75,11,11,11,11,False,True,7.472499999948923,rollback,1,1,0,stage2_independent_matching,31,0,48-75,1,crossing,delay,1,0.9972553253173828,0.0027435302734375,1.1444091796875e-06,ADM_ref6_independent_matching,31,0,48,75,delay,75,11,11,11,11,,,
delay,48,11,11,11,12,False,True,7.43560000000798,rollback,1,0,1,stage2_independent_matching,31,0,48-75,1,crossing,delay,2,0.9972553253173828,0.0027435302734375,1.1444091796875e-06,ADM_ref6_independent_matching,31,0,48,75,delay,48,11,12,11,11,,,
delay,75,11,11,11,11,False,True,7.670299999972485,rollback,1,1,0,stage2_independent_matching,31,0,48-75,1,crossing,delay,3,0.9972553253173828,0.0027435302734375,1.1444091796875e-06,ADM_ref6_independent_matching,31,0,48,75,delay,75,11,11,11,11,,,
delay,48,11,11,11,12,False,True,7.43380000039906,rollback,1,0,1,stage2_independent_matching,31,0,48-75,1,crossing,delay,4,0.9972553253173828,0.0027435302734375,1.1444091796875e-06,ADM_ref6_independent_matching,31,0,48,75,delay,48,11,12,11,11,,,
delay,75,11,10,11,10,True,False,7.657199999812292,pairs_decreased,1,0,0,stage2_independent_matching,31,0,48-75,1,crossing,delay,5,0.9972553253173828,0.0027435302734375,1.1444091796875e-06,ADM_ref6_independent_matching,31,0,48,75,delay,75,11,10,11,10,0.9986276626586914,0.00137176513671875,5.7220458984375e-07
cruise_level,50,10,10,10,10,False,True,7.461200000307144,rollback,1,0,1,stage2_independent_matching,32,0,50-64,1,head_to_head,reroute,0,0.000146484375,0.000146484375,0.99970703125,ADM_ref6_independent_matching,32,0,50,64,reroute,50,10,10,10,10,,,
cruise_level,50,10,9,10,9,True,False,9.85499999978856,pairs_decreased,1,0,0,stage2_independent_matching,32,0,50-64,1,head_to_head,reroute,1,0.000146484375,0.000146484375,0.99970703125,ADM_ref6_independent_matching,32,0,50,64,reroute,50,10,9,10,9,7.32421875e-05,7.32421875e-05,0.999853515625
cruise_level,51,9,10,9,13,False,True,12.187100000119244,rollback,1,0,2,stage2_independent_matching,33,0,51-80,1,head_to_head,reroute,0,7.32421875e-05,7.32421875e-05,0.999853515625,ADM_ref6_independent_matching,33,0,51,80,reroute,51,9,13,9,10,,,
cruise_level,51,9,8,9,8,True,False,17.70410000017364,pairs_decreased,1,0,0,stage2_independent_matching,33,0,51-80,1,head_to_head,reroute,1,7.32421875e-05,7.32421875e-05,0.999853515625,ADM_ref6_independent_matching,33,0,51,80,reroute,51,9,8,9,8,3.662109375e-05,3.662109375e-05,0.9999267578125
delay,60,8,6,8,6,True,False,7.438999999976659,pairs_decreased,1,0,0,stage2_independent_matching,34,0,60-74,1,crossing,delay,0,0.9986276626586914,0.00137176513671875,5.7220458984375e-07,ADM_ref6_independent_matching,34,0,60,74,delay,60,8,6,8,6,0.9993138313293457,0.000685882568359375,2.86102294921875e-07
cruise_level,60,6,6,6,6,False,True,7.868000000144093,rollback,1,0,1,stage2_independent_matching,35,0,60-90,1,head_to_head,reroute,0,3.662109375e-05,3.662109375e-05,0.9999267578125,ADM_ref6_independent_matching,35,0,60,90,reroute,60,6,6,6,6,,,
cruise_level,60,6,5,6,5,True,False,7.907199999863224,pairs_decreased,1,0,0,stage2_independent_matching,35,0,60-90,1,head_to_head,reroute,1,3.662109375e-05,3.662109375e-05,0.9999267578125,ADM_ref6_independent_matching,35,0,60,90,reroute,60,6,5,6,5,1.8310546875e-05,1.8310546875e-05,0.99996337890625
delay,61,5,4,5,4,True,False,7.560900000044057,pairs_decreased,1,0,0,stage2_independent_matching,36,0,61-83,1,crossing,delay,0,0.9993138313293457,0.000685882568359375,2.86102294921875e-07,ADM_ref6_independent_matching,36,0,61,83,delay,61,5,4,5,4,0.9996569156646729,0.0003429412841796875,1.430511474609375e-07
delay,66,4,3,4,3,True,False,7.787699999880715,pairs_decreased,1,0,0,stage2_independent_matching,37,0,66-87,1,crossing,delay,0,0.9996569156646729,0.0003429412841796875,1.430511474609375e-07,ADM_ref6_independent_matching,37,0,66,87,delay,66,4,3,4,3,0.9998284578323364,0.00017147064208984376,7.152557373046875e-08
cruise_level,68,3,2,3,2,True,False,7.457400000021153,pairs_decreased,1,0,0,stage2_independent_matching,38,0,68-95,1,head_to_head,reroute,0,1.8310546875e-05,1.8310546875e-05,0.99996337890625,ADM_ref6_independent_matching,38,0,68,95,reroute,68,3,2,3,2,9.1552734375e-06,9.1552734375e-06,0.999981689453125
delay,77,2,2,2,2,False,True,7.458500000211643,rollback,1,1,0,stage2_independent_matching,39,0,77-83,1,crossing,delay,0,0.9998284578323364,0.00017147064208984376,7.152557373046875e-08,ADM_ref6_independent_matching,39,0,77,83,delay,77,2,2,2,2,,,
delay,83,2,3,2,3,False,True,7.976899999903253,rollback,1,1,1,stage2_independent_matching,39,0,77-83,1,crossing,delay,1,0.9998284578323364,0.00017147064208984376,7.152557373046875e-08,ADM_ref6_independent_matching,39,0,77,83,delay,83,2,3,2,3,,,
delay,77,2,1,2,1,True,False,7.791699999870616,pairs_decreased,1,0,0,stage2_independent_matching,39,0,77-83,1,crossing,delay,2,0.9998284578323364,0.00017147064208984376,7.152557373046875e-08,ADM_ref6_independent_matching,39,0,77,83,delay,77,2,1,2,1,0.9999142289161682,8.573532104492188e-05,3.5762786865234374e-08
delay,96,1,1,1,1,False,True,7.612500000050204,rollback,1,1,0,stage2_independent_matching,40,0,96-97,1,crossing,delay,0,0.9999142289161682,8.573532104492188e-05,3.5762786865234374e-08,ADM_ref6_independent_matching,40,0,96,97,delay,96,1,1,1,1,,,
delay,97,1,0,1,0,True,False,8.139699999901495,pairs_decreased,1,0,0,stage2_independent_matching,40,0,96-97,1,crossing,delay,1,0.9999142289161682,8.573532104492188e-05,3.5762786865234374e-08,ADM_ref6_independent_matching,40,0,96,97,delay,97,1,0,1,0,0.9999571144580841,4.286766052246094e-05,1.7881393432617187e-08
