plan_a,plan_b,cell_x,cell_y,cell_z,time_a,time_b,time_gap,required_gap,tried_delay_a,tried_delay_b,tried_speed_a,tried_speed_b,tried_reroute,reason_failed
14,69,26,25,1,1391.172881982544,1389.2070332040084,1.9658487785354737,46.18059834301077,False,False,False,False,False,remaining_after_repair
14,69,25,26,1,1403.7223302802329,1401.9366759091938,1.7856543710390724,46.67605942228621,False,False,False,False,False,remaining_after_repair
14,69,24,26,1,1412.5961302716787,1410.9378925881124,1.6582376835663126,47.02640331125589,False,False,False,False,False,remaining_after_repair
14,28,6,26,1,1579.6758267301907,1568.077873914187,11.597952816003726,53.172167588433766,False,False,False,False,False,remaining_after_repair
14,28,5,26,1,1588.5496267216367,1578.6095787366605,9.940047984976218,53.55250849380478,False,False,False,False,False,remaining_after_repair
16,34,31,54,1,1697.6512723711667,1687.6936218631254,9.957650508041297,54.689257039651,False,False,False,False,False,remaining_after_repair
29,49,44,17,1,168.9156497754313,200.03939307054011,-31.123743295108824,41.08634919929104,False,False,False,False,False,remaining_after_repair
39,81,37,35,1,1698.7193284642694,1701.056521982663,-2.337193518393633,50.21185142589889,False,False,False,False,False,remaining_after_repair
78,86,27,23,1,1462.0544159092226,1473.9123507536817,-11.857934844459123,43.202883490209445,False,False,False,False,False,remaining_after_repair
22,65,32,30,2,509.1699109900141,553.8962331930987,-44.726322203084635,44.74175217022024,False,False,False,False,False,remaining_after_repair
22,33,12,30,2,690.6441168749136,662.7279492412422,27.91616763367142,47.157257171374596,False,False,False,False,False,remaining_after_repair
23,83,37,39,2,572.449826221416,560.2051867704021,12.244639451013882,48.790665320084514,False,False,False,False,False,remaining_after_repair
25,88,24,41,1,1963.242765544108,1985.3341908835687,-22.091425339460784,46.48986962101071,False,False,False,False,False,remaining_after_repair
25,88,25,42,1,1977.6064747278608,1998.178335243237,-20.571860515376102,47.02313375142817,False,False,False,False,False,remaining_after_repair
73,79,27,41,2,1383.5296205166119,1351.3878196293258,32.14180088728608,47.20625500280439,False,False,False,False,False,remaining_after_repair
27,95,28,45,2,1604.6162464895842,1594.706901320394,9.909345169190146,49.92219395536503,False,False,False,False,False,remaining_after_repair
31,63,28,37,3,1420.8434703689036,1433.4315900867882,-12.588119717884638,44.288086067038904,False,False,False,False,False,remaining_after_repair
36,79,7,20,2,1685.9876346354079,1739.4243461786593,-53.43671154325148,56.4207143458273,False,False,False,False,False,remaining_after_repair
37,44,27,47,1,1704.6071515213962,1696.6060698562467,8.001081665149513,37.312402279835744,False,False,False,False,False,remaining_after_repair
